id,placement,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate,page_views,NtB_orders,NtB_orders_percentage,NtB_sales,NtB_sales_percentage,NtB_units,NtB_units_persentage,NtB_order_rate
4429,31291,9/14/19,691,12,NULL,1.45,17.35,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4430,31296,9/8/19,31,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4431,31296,9/9/19,25,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4432,31296,9/10/19,5,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4433,31296,9/11/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4434,31296,9/12/19,45,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4435,31296,9/13/19,21,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4436,31296,9/14/19,67,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4437,31301,9/8/19,305,5,NULL,1.57,7.84,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4438,31301,9/9/19,258,9,NULL,1.14,10.26,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4439,31301,9/10/19,280,5,NULL,1.31,6.54,0.689146,0.0145,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4440,31301,9/11/19,425,5,NULL,1.69,8.43,1.3553,0.0074,6.22,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4441,31301,9/12/19,248,3,NULL,1.73,5.19,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4442,31301,9/13/19,168,6,NULL,1.95,11.71,2.2178,0.0045,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4443,31301,9/14/19,239,5,NULL,1.16,5.82,0.440909,0.0227,13.2,2,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4444,31307,9/8/19,93,9,NULL,1.27,11.39,0.118559,0.0843,96.07,7,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4445,31307,9/9/19,122,12,NULL,0.97,11.59,0.123917,0.0807,93.53,9,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4446,31307,9/10/19,92,16,NULL,1.27,20.28,0.163075,0.0613,124.36,9,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4447,31307,9/11/19,99,10,NULL,1.11,11.07,0.202488,0.0494,54.67,7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4448,31307,9/12/19,75,3,NULL,0.53,1.58,0.119697,0.0835,13.2,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4449,31307,9/13/19,78,10,NULL,1.19,11.88,0.22449,0.0445,52.92,7,13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4450,31307,9/14/19,94,10,NULL,1.03,10.27,0.389015,0.0257,26.4,3,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4451,31313,9/8/19,352,17,NULL,1.15,19.56,0.47824,0.0209,40.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4452,31313,9/9/19,406,7,NULL,1.13,7.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4453,31313,9/10/19,397,6,NULL,1.25,7.49,0.081404,0.1228,92.01,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4454,31313,9/11/19,424,9,NULL,1.9,17.07,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4455,31313,9/12/19,371,9,NULL,1.5,13.54,0.662103,0.0151,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4456,31313,9/13/19,265,10,NULL,1.8,17.99,0.583144,0.0171,30.85,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4457,31313,9/14/19,315,11,NULL,2.16,23.74,1.16088,0.0086,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4458,31319,9/8/19,51,3,NULL,1.28,3.85,0.123675,0.0809,31.13,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4459,31319,9/9/19,62,1,NULL,1.44,1.44,0.070416,0.142,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4460,31319,9/10/19,42,4,NULL,1.44,5.74,0.140342,0.0713,40.9,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4461,31319,9/11/19,57,3,NULL,1.18,3.53,0.151567,0.066,23.29,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4462,31319,9/12/19,24,3,NULL,1.32,3.96,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4463,31319,9/13/19,32,4,NULL,1.32,5.27,0.257702,0.0388,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4464,31319,9/14/19,60,2,NULL,1.74,3.48,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4465,31325,9/8/19,21,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4466,31325,9/9/19,10,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4467,31325,9/10/19,20,1,NULL,2.23,2.23,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4468,31325,9/11/19,11,1,NULL,0.82,0.82,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4469,31325,9/12/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4470,31325,9/13/19,4,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4471,31331,9/8/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4472,31331,9/9/19,12,1,NULL,0.68,0.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4473,31331,9/10/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4474,31331,9/11/19,7,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4475,31331,9/12/19,9,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4476,31331,9/13/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4477,31331,9/14/19,13,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4478,31000,9/15/19,8117,16,NULL,1.23,19.68,1.49091,0.0067,13.2,3,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4479,31000,9/16/19,10301,20,NULL,1.27,25.48,1.01232,0.0099,25.17,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4480,31000,9/17/19,7940,12,NULL,1.08,12.92,4.89394,0.002,2.64,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4481,31000,9/18/19,8217,14,NULL,1.11,15.52,0.653199,0.0153,23.76,2,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4482,31000,9/19/19,8028,12,NULL,1.44,17.26,0.515532,0.0194,33.48,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4483,31000,9/20/19,8042,10,NULL,1.29,12.91,4.89015,0.002,2.64,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4484,31000,9/21/19,5625,8,NULL,1.16,9.28,0.454234,0.022,20.43,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4485,31009,9/15/19,92,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4486,31009,9/16/19,96,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4487,31009,9/17/19,72,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4488,31009,9/18/19,104,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4489,31009,9/19/19,55,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4490,31009,9/20/19,51,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4491,31009,9/21/19,106,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4492,31014,9/15/19,1670,4,NULL,3.2,12.81,0.657935,0.0152,19.47,2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4493,31014,9/16/19,2585,2,NULL,1.84,3.67,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4494,31014,9/17/19,2147,2,NULL,2.55,5.1,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4495,31014,9/18/19,1719,2,NULL,2.11,4.22,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4496,31014,9/19/19,864,3,NULL,2.06,6.19,0.652266,0.0153,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4497,31014,9/20/19,3503,5,NULL,2.86,14.3,1.50685,0.0066,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4498,31014,9/21/19,6678,11,NULL,1.79,19.73,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4499,31358,9/15/19,4906,8,NULL,1.11,8.88,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4500,31358,9/18/19,1532,2,NULL,1.42,2.84,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4501,31358,9/19/19,2084,7,NULL,1.36,9.51,3.60227,0.0028,2.64,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4502,31358,9/20/19,2413,4,NULL,1.22,4.86,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4503,31358,9/21/19,1935,5,NULL,1.13,5.67,0.199648,0.0501,28.4,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4504,31360,9/15/19,328,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4505,31360,9/18/19,77,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4506,31360,9/19/19,76,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4507,31360,9/20/19,46,1,NULL,3.1,3.1,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4508,31360,9/21/19,56,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4509,31018,9/15/19,28,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4510,31018,9/16/19,25,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4511,31018,9/17/19,24,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4512,31018,9/18/19,15,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4513,31018,9/19/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4514,31018,9/20/19,17,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4515,31018,9/21/19,12,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4516,31022,9/15/19,3650,2,NULL,1.43,2.85,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4517,31022,9/16/19,4042,3,NULL,1.14,3.41,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4518,31022,9/17/19,4536,3,NULL,1.64,4.92,0.61577,0.0162,7.99,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4519,31022,9/18/19,3919,5,NULL,1.23,6.14,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4520,31022,9/19/19,3039,1,NULL,1.21,1.21,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4521,31022,9/20/19,2645,1,NULL,0.94,0.94,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4522,31022,9/21/19,2616,3,NULL,0.74,2.23,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4523,31034,9/15/19,252,1,NULL,0.68,0.68,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4524,31034,9/16/19,213,2,NULL,1.27,2.54,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4525,31034,9/17/19,318,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4526,31034,9/18/19,66,1,NULL,2.15,2.15,0.134543,0.0743,15.98,1,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4527,31034,9/19/19,308,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4528,31034,9/20/19,211,1,NULL,1.31,1.31,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4529,31034,9/21/19,221,3,NULL,1.9,5.71,0.148158,0.0675,38.54,4,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4530,31039,9/15/19,1804,1,NULL,1.69,1.69,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4531,31039,9/16/19,2180,3,NULL,1.43,4.28,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4532,31039,9/17/19,2569,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4533,31039,9/18/19,2250,2,NULL,1.34,2.67,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4534,31039,9/19/19,1639,2,NULL,1.47,2.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4535,31039,9/20/19,1775,1,NULL,1.97,1.97,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4536,31039,9/21/19,1344,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4537,31044,9/15/19,366,5,NULL,1.86,9.29,0.531465,0.0188,17.48,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4538,31044,9/16/19,340,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4539,31044,9/17/19,258,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4540,31044,9/18/19,349,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4541,31044,9/19/19,508,2,NULL,1.25,2.5,0.263435,0.038,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4542,31044,9/20/19,285,1,NULL,1.25,1.25,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4543,31044,9/21/19,347,1,NULL,0.85,0.85,0.089568,0.1116,9.49,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4544,31401,9/15/19,588,1,NULL,1.17,1.17,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4545,31401,9/18/19,316,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4546,31401,9/19/19,410,2,NULL,0.8,1.59,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4547,31401,9/20/19,378,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4548,31401,9/21/19,307,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4549,31048,9/15/19,26,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4550,31048,9/16/19,45,1,NULL,1.24,1.24,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4551,31048,9/17/19,41,1,NULL,1.21,1.21,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4552,31048,9/18/19,44,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4553,31048,9/19/19,74,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4554,31048,9/20/19,20,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4555,31048,9/21/19,52,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4556,31053,9/15/19,2394,3,NULL,11.55,34.64,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4557,31053,9/18/19,1221,1,NULL,0.32,0.32,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4558,31053,9/19/19,1464,2,NULL,7.36,14.72,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4559,31053,9/20/19,1595,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4560,31053,9/21/19,1792,1,NULL,1.3,1.3,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4561,31056,9/15/19,38,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4562,31056,9/18/19,33,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4563,31056,9/19/19,35,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4564,31056,9/20/19,30,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4565,31056,9/21/19,26,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4566,31059,9/15/19,28,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4567,31059,9/18/19,27,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4568,31059,9/19/19,42,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4569,31059,9/20/19,38,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4570,31059,9/21/19,43,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4571,31062,9/15/19,1149,1,NULL,0.5,0.5,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4572,31062,9/16/19,839,4,NULL,0.46,1.85,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4573,31062,9/17/19,862,1,NULL,0.46,0.46,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4574,31062,9/18/19,693,1,NULL,0.44,0.44,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4575,31062,9/19/19,583,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4576,31062,9/20/19,708,4,NULL,0.47,1.87,0.091443,0.1094,20.45,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4577,31062,9/21/19,688,1,NULL,0.48,0.48,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4578,31068,9/15/19,6186,10,NULL,1.51,15.09,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4579,31068,9/18/19,6127,11,NULL,1.48,16.33,1.03093,0.0097,15.84,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4580,31068,9/19/19,13265,11,NULL,1.33,14.61,0.715125,0.014,20.43,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4581,31068,9/20/19,9425,12,NULL,1.45,17.35,0.28308,0.0353,61.29,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4582,31068,9/21/19,8238,8,NULL,1.39,11.1,0.436664,0.0229,25.42,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4583,31445,9/15/19,4680,7,NULL,1.08,7.59,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4584,31445,9/18/19,2958,5,NULL,0.99,4.93,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4585,31445,9/19/19,3297,2,NULL,1.17,2.34,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4586,31445,9/20/19,2929,4,NULL,1.13,4.51,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4587,31445,9/21/19,3027,5,NULL,1.12,5.58,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4588,31071,9/15/19,5876,7,NULL,1.2,8.42,0.422055,0.0237,19.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4589,31071,9/16/19,4595,5,NULL,0.97,4.86,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4590,31071,9/17/19,3007,3,NULL,1.2,3.59,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4591,31071,9/18/19,2798,3,NULL,1.1,3.31,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4592,31071,9/19/19,2559,3,NULL,1.35,4.04,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4593,31071,9/20/19,2389,1,NULL,1.14,1.14,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4594,31071,9/21/19,3029,2,NULL,1.08,2.16,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4595,31077,9/15/19,2093,2,NULL,0.9,1.79,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4596,31077,9/16/19,1831,1,NULL,1.36,1.36,0.06817,0.1467,19.95,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4597,31077,9/17/19,1341,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4598,31077,9/18/19,815,1,NULL,1.47,1.47,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4599,31077,9/19/19,912,3,NULL,0.78,2.33,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4600,31077,9/20/19,703,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4601,31077,9/21/19,847,0,NULL,NULL,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4602,31083,9/15/19,4638,5,NULL,1.34,6.7,0.297381,0.0336,22.53,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4603,31083,9/16/19,6129,5,NULL,1.6,7.98,0.174923,0.0572,45.62,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4604,31083,9/17/19,6090,2,NULL,1.42,2.83,NULL,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4605,31083,9/18/19,6673,5,NULL,1.35,6.74,1.27652,0.0078,5.28,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4606,31083,9/19/19,7016,2,NULL,1.23,2.46,0.170952,0.0585,14.39,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
